Source Port,Destination Port,Protocol,Destination Port.1,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,59229,6,59229,10971711.39717102,19,15,7809,2873,3804.0,54.0,411.0,857.0139715129626,851.0,54.0,191.53333333333333,274.985058179935,973.5946939649068,3.0988784492423544,332476.10294457636,598308.2496221926,2610949.5162963867,210.5236053466797,10953207.015991211,608511.5008884006,706748.304388726,2610949.5162963867,257.4920654296875,10971711.39717102,783693.6712265015,718251.9724252607,2634992.1226501465,434.63706970214844,7,3,0,0,380,300,1.7317261922236689,1.3671522570186858,54.0,3804.0,314.1764705882353,675.0376665128197,455675.85121107276,2,2,0,10,33,0,0,0,0.7894736842105263,314.1764705882353,411.0,191.53333333333333,380,0,0,0,0,0,0,19,7809,15,2873,1047,512,15,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,59246,6,59246,5396513.46206665,17,15,4870,3452,1304.0,54.0,286.47058823529414,439.9641853936133,1304.0,54.0,230.13333333333333,343.33751453764694,1542.1067803309072,5.929754502594212,174081.07942150487,361883.98860685737,1013123.7506866455,208.37783813476562,5395414.82925415,337213.4268283844,456021.1278210546,1026836.1568450928,219.58351135253906,5396513.46206665,385465.24729047506,466229.5139882755,1026932.2395324707,265.1214599609375,5,3,0,0,340,300,3.150182079503175,2.779572423091037,54.0,1304.0,260.0625,398.59777168688487,158880.18359375,2,2,0,8,31,0,0,0,0.8823529411764706,260.0625,286.47058823529414,230.13333333333333,340,0,0,0,0,0,0,17,4870,15,3452,16,508,13,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,59254,6,59254,490818.97735595703,51,43,81908,4628,5054.0,54.0,1606.0392156862745,1390.0542091387958,1304.0,54.0,107.62790697674419,196.53131867771265,176309.40120972836,191.51663716504652,5277.623412429645,27724.691922210575,266227.72216796875,209.0930938720703,474823.2364654541,9496.464729309082,37281.052615431225,266227.72216796875,209.0930938720703,490818.97735595703,11686.166127522787,46044.709300663875,302034.854888916,212.66937255859375,32,10,0,0,1020,860,103.90796271720609,87.60867444784043,54.0,5054.0,920.5957446808511,1274.0725898618225,1623260.9642372117,2,2,0,42,93,0,0,0,0.8431372549019608,920.5957446808511,1606.0392156862745,107.62790697674419,1020,0,0,0,0,0,0,51,81908,43,4628,1047,512,47,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
0,0,2,0,247993688.34495544,0,3,0,138,0,0,0,0,46.0,46.0,46.0,0.0,0.5564657750807114,0.012097082066971986,123996844.17247772,1511280.89427948,125508125.0667572,122485563.27819824,0.0,0.0,0.0,0.0,0.0,247993688.34495544,123996844.17247772,1511280.89427948,125508125.0667572,122485563.27819824,0,0,0,0,0,72,0.0,0.012097082066971986,46.0,46.0,46.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,46.0,0.0,46.0,0,0,0,0,0,0,0,0,0,3,138,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,0,2,0,1.0,0,1,0,46,0,0,0,0,46.0,46.0,46.0,0.0,46000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,24,0.0,1000000.0,46.0,46.0,46.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,46.0,0.0,46.0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
0,0,2,0,1.0,0,1,0,46,0,0,0,0,46.0,46.0,46.0,0.0,46000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,24,0.0,1000000.0,46.0,46.0,46.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,46.0,0.0,46.0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
1900,50219,17,50219,3028297.185897827,0,4,0,848,0,0,0,0,212.0,212.0,212.0,0.0,280.0253568074382,1.3208743245633876,1009432.3952992756,1282.7289635835546,1011231.1840057373,1008329.6298980713,0.0,0.0,0.0,0.0,0.0,3028297.185897827,1009432.3952992756,1282.7289635835546,1011231.1840057373,1008329.6298980713,0,0,0,0,0,80,0.0,1.3208743245633876,212.0,212.0,212.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,212.0,0.0,212.0,0,0,0,0,0,0,0,0,0,4,848,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,59271,6,59271,53566.21742248535,16,12,6623,1237,3804.0,54.0,413.9375,910.0441932091815,259.0,54.0,103.08333333333333,66.32553346102004,146734.2735442176,522.7175138979761,1983.9339786105686,2948.4538214447384,8812.904357910156,205.99365234375,45660.49575805664,3044.0330505371094,3709.59661175121,9683.13217163086,273.70452880859375,53360.2237701416,4850.929433649237,4192.6036831150195,10444.64111328125,214.8151397705078,9,5,0,0,320,240,298.69572222741493,224.0217916705612,54.0,3804.0,280.7142857142857,706.2548031261632,498795.84693877556,2,2,1,14,27,0,0,0,0.75,280.7142857142857,413.9375,103.08333333333333,320,0,0,0,0,0,0,16,6623,12,1237,501,0,12,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,59263,6,59263,40638755.08308411,19,17,5934,3700,2554.0,54.0,312.3157894736842,614.6090800904587,1304.0,54.0,217.64705882352942,300.52893394548266,237.0643485585058,0.8858539078374724,1161107.2880881173,5216270.853862341,30003083.46748352,214.3383026123047,40621484.51805115,2256749.13989173,7106654.225142354,30017580.50918579,249.62425231933594,40638755.08308411,2539922.1926927567,7489405.640288304,30017247.676849365,220.29876708984375,6,9,0,0,380,340,0.46753400691422153,0.41831990092325083,54.0,2554.0,267.6111111111111,494.21521840061274,244248.68209876536,2,2,0,15,35,0,0,0,0.8947368421052632,267.6111111111111,312.3157894736842,217.64705882352942,380,0,0,0,0,0,0,19,5934,17,3700,1046,511,15,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,59281,6,59281,469714.879989624,74,42,73495,4622,2554.0,54.0,993.1756756756756,589.4870963012036,1304.0,54.0,110.04761904761905,198.49972440678388,166307.27134240585,246.95832502168642,4084.477217301079,24345.9695975348,258656.74018859863,210.04676818847656,450867.6528930664,6176.2692177132385,30317.584701678825,258656.74018859863,253.91578674316406,469714.879989624,11456.460487551805,43943.09471862867,283790.58837890625,214.57672119140625,38,11,0,0,1480,840,157.54237975521374,89.41594526647268,54.0,2554.0,673.4224137931035,645.0465787894443,416085.0888079668,2,2,0,49,115,0,0,0,0.5675675675675675,673.4224137931035,993.1756756756756,110.04761904761905,1480,0,0,0,0,0,0,74,73495,42,4622,1048,510,70,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,59237,6,59237,90072904.10995483,22,21,17080,3106,6304.0,54.0,776.3636363636364,1475.0441147626286,1304.0,54.0,147.9047619047619,266.5688340947936,224.1073516998887,0.47739106921109753,2144592.954998925,7724612.615010117,30758285.760879517,213.86146545410156,90055372.95341492,4288351.093019757,10499257.842012733,30758535.385131836,222.68295288085938,90072904.10995483,4503645.205497742,10713184.003889935,30774117.946624756,243.90220642089844,10,8,0,0,440,420,0.24424659354986386,0.23314447566123367,54.0,6304.0,469.4418604651163,1116.4976447829351,1246566.9908058413,2,2,0,18,42,0,0,0,0.9545454545454546,469.4418604651163,776.3636363636364,147.9047619047619,440,0,0,0,0,0,0,22,17080,21,3106,1048,512,18,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
53,58882,17,58882,19286.394119262695,1,1,102,70,102.0,102.0,102.0,0.0,70.0,70.0,70.0,0.0,8918.204146217844,103.7000482118354,19286.394119262695,0.0,19286.394119262695,19286.394119262695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,51.8500241059177,51.8500241059177,70.0,102.0,86.0,16.0,256.0,0,0,0,0,0,0,0,0,1.0,86.0,102.0,70.0,20,0,0,0,0,0,0,1,102,1,70,0,0,1,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,53658,17,53658,19051.074981689453,1,1,146,70,146.0,146.0,146.0,0.0,70.0,70.0,70.0,0.0,11337.942882887393,104.98095261932771,19051.074981689453,0.0,19051.074981689453,19051.074981689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,52.490476309663855,52.490476309663855,70.0,146.0,108.0,38.0,1444.0,0,0,0,0,0,0,0,0,1.0,108.0,146.0,70.0,20,0,0,0,0,0,0,1,146,1,70,0,0,1,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,63040,17,63040,89514.73236083984,12,11,6143,3764,1292.0,64.0,511.9166666666667,456.14516299334167,1292.0,73.0,342.1818181818182,454.1042768075148,110674.51958705773,256.9409458466062,4068.8514709472656,8550.313703605525,34617.66242980957,241.99485778808594,71929.931640625,6539.084694602273,14748.713508438865,51134.347915649414,241.99485778808594,88317.87109375,8831.787109375,11360.989959568065,34617.66242980957,244.8558807373047,0,0,0,0,240,220,134.0561456590989,122.88480018750732,64.0,1292.0,430.7391304347826,462.9997856503686,214368.8015122873,0,0,0,0,0,0,0,0,0.9166666666666666,430.7391304347826,511.9166666666667,342.1818181818182,240,0,0,0,0,0,0,12,6143,11,3764,0,0,12,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,54942,17,54942,387745.61882019043,12,11,7985,5974,1292.0,66.0,665.4166666666666,564.0587230559913,1292.0,73.0,543.0909090909091,567.7966112399203,36000.40676790527,59.31724017922639,17624.8008554632,55473.94326191619,267087.459564209,250.81634521484375,369598.8655090332,33599.896864457565,75613.81363080695,267355.68046569824,259.8762512207031,356003.7612915039,35600.37612915039,90314.76616381972,305646.1811065674,250.81634521484375,0,0,0,0,240,220,30.948125310900725,28.369114868325664,66.0,1292.0,606.9130434782609,569.1392366542943,323919.47069943283,0,0,0,0,0,0,0,0,0.9166666666666666,606.9130434782609,665.4166666666666,543.0909090909091,240,0,0,0,0,0,0,12,7985,11,5974,0,0,12,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,61413,17,61413,54270.50590515137,1,1,283,86,283.0,283.0,283.0,0.0,86.0,86.0,86.0,0.0,6799.27326723104,36.85242963268856,54270.50590515137,0.0,54270.50590515137,54270.50590515137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,18.42621481634428,18.42621481634428,86.0,283.0,184.5,98.5,9702.25,0,0,0,0,0,0,0,0,1.0,184.5,283.0,86.0,20,0,0,0,0,0,0,1,283,1,86,0,0,1,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,61413,17,61413,21854.639053344727,1,1,283,86,283.0,283.0,283.0,0.0,86.0,86.0,86.0,0.0,16884.28708885616,91.51375115911199,21854.639053344727,0.0,21854.639053344727,21854.639053344727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,45.756875579555995,45.756875579555995,86.0,283.0,184.5,98.5,9702.25,0,0,0,0,0,0,0,0,1.0,184.5,283.0,86.0,20,0,0,0,0,0,0,1,283,1,86,0,0,1,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,63379,17,63379,46416.282653808594,1,1,128,76,128.0,128.0,128.0,0.0,76.0,76.0,76.0,0.0,4395.009430667133,43.08832775163855,46416.282653808594,0.0,46416.282653808594,46416.282653808594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,21.544163875819276,21.544163875819276,76.0,128.0,102.0,26.0,676.0,0,0,0,0,0,0,0,0,1.0,102.0,128.0,76.0,20,0,0,0,0,0,0,1,128,1,76,0,0,1,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,61104,17,61104,20166.15867614746,1,1,229,91,229.0,229.0,229.0,0.0,91.0,91.0,91.0,0.0,15868.168308052445,99.17605192532778,20166.15867614746,0.0,20166.15867614746,20166.15867614746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,49.58802596266389,49.58802596266389,91.0,229.0,160.0,69.0,4761.0,0,0,0,0,0,0,0,0,1.0,160.0,229.0,91.0,20,0,0,0,0,0,0,1,229,1,91,0,0,1,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
123,123,17,123,40394.78302001953,1,1,90,90,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,4456.020964657554,49.5113440517506,40394.78302001953,0.0,40394.78302001953,40394.78302001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,24.7556720258753,24.7556720258753,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,90.0,90.0,90.0,20,0,0,0,0,0,0,1,90,1,90,0,0,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,49466,17,49466,1801.4907836914062,1,1,125,77,125.0,125.0,125.0,0.0,77.0,77.0,77.0,0.0,112129.35521439915,1110.1916357861303,1801.4907836914062,0.0,1801.4907836914062,1801.4907836914062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,555.0958178930651,555.0958178930651,77.0,125.0,101.0,24.0,576.0,0,0,0,0,0,0,0,0,1.0,101.0,125.0,77.0,20,0,0,0,0,0,0,1,125,1,77,0,0,1,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,58965,17,58965,1084.3276977539062,1,1,283,86,283.0,283.0,283.0,0.0,86.0,86.0,86.0,0.0,340303.0290237467,1844.4608619173264,1084.3276977539062,0.0,1084.3276977539062,1084.3276977539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,922.2304309586632,922.2304309586632,86.0,283.0,184.5,98.5,9702.25,0,0,0,0,0,0,0,0,1.0,184.5,283.0,86.0,20,0,0,0,0,0,0,1,283,1,86,0,0,1,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,50119,17,50119,22559.165954589844,1,1,157,93,157.0,157.0,157.0,0.0,93.0,93.0,93.0,0.0,11081.969985203974,88.6557598816318,22559.165954589844,0.0,22559.165954589844,22559.165954589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,44.3278799408159,44.3278799408159,93.0,157.0,125.0,32.0,1024.0,0,0,0,0,0,0,0,0,1.0,125.0,157.0,93.0,20,0,0,0,0,0,0,1,157,1,93,0,0,1,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,56238,17,56238,3037.4526977539062,1,1,146,70,146.0,146.0,146.0,0.0,70.0,70.0,70.0,0.0,71112.21852433281,658.4464678178964,3037.4526977539062,0.0,3037.4526977539062,3037.4526977539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,329.2232339089482,329.2232339089482,70.0,146.0,108.0,38.0,1444.0,0,0,0,0,0,0,0,0,1.0,108.0,146.0,70.0,20,0,0,0,0,0,0,1,146,1,70,0,0,1,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,65173,17,65173,3776.073455810547,1,1,102,70,102.0,102.0,102.0,0.0,70.0,70.0,70.0,0.0,45549.96135875742,529.6507134739235,3776.073455810547,0.0,3776.073455810547,3776.073455810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,264.82535673696174,264.82535673696174,70.0,102.0,86.0,16.0,256.0,0,0,0,0,0,0,0,0,1.0,86.0,102.0,70.0,20,0,0,0,0,0,0,1,102,1,70,0,0,1,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,65335,17,65335,272793.2929992676,17,15,6274,10514,1292.0,66.0,369.05882352941177,478.76243287044537,1292.0,73.0,700.9333333333333,576.9397965896345,61541.10247881011,117.30493681927113,8799.783645137664,24111.3780248204,115944.38552856445,245.57113647460938,228552.34146118164,14284.521341323853,31090.111253415624,116189.95666503906,247.2400665283203,207395.5535888672,14813.968113490515,31960.075423074282,116499.9008178711,252.4852752685547,0,0,0,0,340,300,62.318247685237786,54.98668913403334,66.0,1292.0,524.625,552.4718742841123,305225.17187500006,0,0,0,0,0,0,0,0,0.8823529411764706,524.625,369.05882352941177,700.9333333333333,340,0,0,0,0,0,0,17,6274,15,10514,0,0,17,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,65249,17,65249,17956.73370361328,1,1,142,78,142.0,142.0,142.0,0.0,78.0,78.0,78.0,0.0,12251.671358011577,111.37883052737799,17956.73370361328,0.0,17956.73370361328,17956.73370361328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,55.68941526368899,55.68941526368899,78.0,142.0,110.0,32.0,1024.0,0,0,0,0,0,0,0,0,1.0,110.0,142.0,78.0,20,0,0,0,0,0,0,1,142,1,78,0,0,1,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,58829,17,58829,19214.153289794922,1,1,130,85,130.0,130.0,130.0,0.0,85.0,85.0,85.0,0.0,11189.66819704678,104.08993671671423,19214.153289794922,0.0,19214.153289794922,19214.153289794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,52.04496835835712,52.04496835835712,85.0,130.0,107.5,22.5,506.25,0,0,0,0,0,0,0,0,1.0,107.5,130.0,85.0,20,0,0,0,0,0,0,1,130,1,85,0,0,1,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,57459,17,57459,48803.091049194336,1,1,272,109,272.0,272.0,272.0,0.0,109.0,109.0,109.0,0.0,7806.882552089694,40.98101077212438,48803.091049194336,0.0,48803.091049194336,48803.091049194336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,20.49050538606219,20.49050538606219,109.0,272.0,190.5,81.5,6642.25,0,0,0,0,0,0,0,0,1.0,190.5,272.0,109.0,20,0,0,0,0,0,0,1,272,1,109,0,0,1,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,57459,17,57459,44386.14845275879,1,1,272,109,272.0,272.0,272.0,0.0,109.0,109.0,109.0,0.0,8583.758971687015,45.05910221358013,44386.14845275879,0.0,44386.14845275879,44386.14845275879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,22.529551106790066,22.529551106790066,109.0,272.0,190.5,81.5,6642.25,0,0,0,0,0,0,0,0,1.0,190.5,272.0,109.0,20,0,0,0,0,0,0,1,272,1,109,0,0,1,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,59241,6,59241,110256776.09443665,7,11,9313,2338,7554.0,54.0,1330.4285714285713,2560.6516947919363,939.0,54.0,212.54545454545453,268.82821944551864,105.67150984009125,0.16325527226174943,6485692.71143745,25598001.652476855,108876518.72634888,244.61746215820312,109980794.66819763,18330132.444699604,40616156.69649611,109150200.60539246,412.22572326660156,110256776.09443665,11025677.609443665,32617201.123925854,108876518.72634888,307.0831298828125,3,4,0,0,140,220,0.06348816143512477,0.09976711082662465,54.0,7554.0,647.2777777777778,1700.3152258578266,2891071.867283952,2,2,0,7,17,0,0,0,1.5714285714285714,647.2777777777778,1330.4285714285713,212.54545454545453,140,0,0,0,0,0,0,7,9313,11,2338,16386,1022,3,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
53,54989,17,54989,20140.17105102539,1,1,215,92,215.0,215.0,215.0,0.0,92.0,92.0,92.0,0.0,15243.16745981012,99.3040225394796,20140.17105102539,0.0,20140.17105102539,20140.17105102539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,49.6520112697398,49.6520112697398,92.0,215.0,153.5,61.5,3782.25,0,0,0,0,0,0,0,0,1.0,153.5,215.0,92.0,20,0,0,0,0,0,0,1,215,1,92,0,0,1,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,59285,6,59285,41379920.00579834,80,54,74246,6649,2554.0,54.0,928.075,781.9780811346313,1304.0,54.0,123.12962962962963,184.72713072472266,1954.933697036259,3.238285622138064,311127.2180887093,2750279.3205945985,30007782.697677612,206.47048950195312,41361952.781677246,523569.0225528765,3554828.3748219917,30025476.455688477,207.9010009765625,41379920.00579834,780753.2076565725,4317625.098381423,30024897.33695984,217.437744140625,39,24,0,0,1600,1080,1.93330484903765,1.304980773100414,54.0,2554.0,603.6940298507462,731.2359015363651,534705.9436957006,2,2,0,63,133,0,0,0,0.675,603.6940298507462,928.075,123.12962962962963,1600,0,0,0,0,0,0,80,74246,54,6649,1046,512,76,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,59297,6,59297,4580509.424209595,14,13,4397,3000,1304.0,54.0,314.07142857142856,440.7188064134893,1304.0,54.0,230.76923076923077,362.5281217412719,1614.8858816672807,5.894540868597618,176173.43939267672,361226.0827656068,1013122.55859375,209.33151245117188,4579486.37008667,352268.18231435923,457803.3878577163,1028656.005859375,248.90899658203125,4580509.424209595,381709.1186841329,462667.7551246427,1028082.8475952148,260.35308837890625,4,2,0,0,280,260,3.0564285985320985,2.83811227006552,54.0,1304.0,273.962962962963,407.09380859775825,165725.36899862823,2,2,0,6,26,0,0,0,0.9285714285714286,273.962962962963,314.07142857142856,230.76923076923077,280,0,0,0,0,0,0,14,4397,13,3000,16,512,10,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,55231,17,55231,19716201.782226562,26,21,8750,5226,1292.0,64.0,336.53846153846155,385.2759481371991,1292.0,73.0,248.85714285714286,348.03889844374004,708.8586409477131,2.3838262825230765,428613.0822223166,2296418.7710706606,15521763.563156128,245.09429931640625,19696235.418319702,787849.4167327881,3073415.809145702,15538477.659225464,245.09429931640625,19716201.782226562,985810.0891113281,3406883.682333618,15538049.221038818,256.0615539550781,0,0,0,0,520,420,1.3187124116085103,1.065113870914566,64.0,1292.0,297.36170212765956,371.66791546263016,138137.0393843368,0,0,0,0,0,0,0,0,0.8076923076923077,297.36170212765956,336.53846153846155,248.85714285714286,520,0,0,0,0,0,0,26,8750,21,5226,0,0,26,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,59304,6,59304,542920.1126098633,52,47,82127,4844,3804.0,54.0,1579.3653846153845,1104.338594760999,1304.0,54.0,103.06382978723404,188.57702351585334,160191.15516263153,182.34726933231218,5540.001149080238,26443.357099744328,256944.6563720703,204.0863037109375,523808.0024719238,10270.74514650831,35978.681037985894,256944.6563720703,252.4852752685547,542920.1126098633,11802.61114369268,44599.17864717363,301299.0951538086,216.00723266601562,37,10,0,0,1040,940,95.77836368969933,86.56890564261286,54.0,3804.0,878.4949494949495,1095.8733095483951,1200938.3105805526,2,2,0,47,98,0,0,0,0.9038461538461539,878.4949494949495,1579.3653846153845,103.06382978723404,1040,0,0,0,0,0,0,52,82127,47,4844,1048,511,48,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,59191,6,59191,241958927.63137817,28,27,11490,3688,5054.0,54.0,410.35714285714283,975.7375676996393,1304.0,54.0,136.59259259259258,255.6150548019944,62.7296547748117,0.2273113066685099,4480720.882062559,6718090.531720668,15187716.007232666,223.8750457763672,241946376.8005371,8960976.918538412,7360578.539987855,18474153.757095337,320.9114074707031,241943020.10536194,9305500.773283152,7284112.540110763,18470474.004745483,233.4117889404297,6,5,0,0,560,540,0.11572211975851414,0.11158918690999578,54.0,5054.0,275.96363636363634,731.7739582346541,535493.1259504132,3,2,1,11,53,0,0,0,0.9642857142857143,275.96363636363634,410.35714285714283,136.59259259259258,560,0,0,0,0,0,0,28,11490,27,3688,0,512,23,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
0,0,2,0,1.0,0,1,0,46,0.0,0.0,0.0,0.0,46.0,46.0,46.0,0.0,46000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,24,0.0,1000000.0,46.0,46.0,46.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,46.0,0.0,46.0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
