Timestamp,Flow_ID,Prediction,Confidence,Is_Malicious,Severity_Score,Recommended_Action,Src_IP,Src_Port,Src_Country,Src_Country_Name,Src_City,Src_Latitude,Src_Longitude,Dst_IP,Dst_Port,Protocol,Protocol_Number,Duration,Total_Packets,Total_Bytes,Fwd_Packets,Bwd_Packets,Flow_Bytes_Per_Sec,Flow_Packets_Per_Sec
2026-04-24 00:12:52,192.168.1.7:57770-52.123.129.14:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57770,LCL,Local Network,Internal,0.0,0.0,52.123.129.14,443,TCP,6,64.32790231704712,14,3002,7,7,46.667152073517244,0.2176349530410531
2026-04-24 00:14:17,192.168.1.7:57841-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57841,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,0.44455766677856445,113,77608,39,74,174573.52734995523,254.18524624452297
2026-04-24 00:04:31,192.168.1.7:57161-216.239.34.223:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57161,LCL,Local Network,Internal,0.0,0.0,216.239.34.223,443,TCP,6,601.424578666687,154,53316,65,89,88.64951964250872,0.25605870704753436
2026-04-24 00:14:29,192.168.1.7:57848-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57848,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,16.619178771972656,147,90793,57,90,5463.145998111379,8.845202402413982
2026-04-24 00:14:38,192.168.1.7:57859-44.231.35.67:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57859,LCL,Local Network,Internal,0.0,0.0,44.231.35.67,443,TCP,6,5.106586217880249,20,7522,8,12,1472.9997064697347,3.9165107856148227
2026-04-24 00:15:15,192.168.1.7:57887-23.215.215.48:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57887,LCL,Local Network,Internal,0.0,0.0,23.215.215.48,443,TCP,6,0.06531953811645508,29,7938,12,17,121525.66029857284,443.9712961273132
2026-04-24 00:15:18,192.168.1.7:57892-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57892,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,0.3562469482421875,29,8505,13,16,23873.888722319785,81.40420610785111
2026-04-24 00:05:05,18.97.36.44:443-192.168.1.7:54862-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,54862,LCL,Local Network,Internal,0.0,0.0,18.97.36.44,443,TCP,6,620.6042129993439,111,13165,51,60,21.213197919450668,0.17885795435313515
2026-04-24 00:11:28,192.168.1.7:57719-216.239.32.223:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57719,LCL,Local Network,Internal,0.0,0.0,216.239.32.223,443,TCP,6,240.18988847732544,56,11729,27,29,48.83219720178707,0.2331488654872603
2026-04-24 00:15:14,192.168.1.7:57885-216.239.38.223:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57885,LCL,Local Network,Internal,0.0,0.0,216.239.38.223,443,TCP,6,6.150024890899658,22,4437,11,11,721.4604946665398,3.57722129426727
2026-04-24 00:15:29,192.168.1.7:57938-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57938,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,16.914741277694702,36,9683,16,20,572.4592437466882,2.1283210549293377
2026-04-24 00:16:18,192.168.1.7:57970-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57970,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,1.5309758186340332,126,87813,42,84,57357.53558690985,82.3004507755189
2026-04-24 00:16:25,192.168.1.7:57982-216.239.34.223:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57982,LCL,Local Network,Internal,0.0,0.0,216.239.34.223,443,TCP,6,10.477557897567749,37,11096,16,21,1059.02540539297,3.5313572458128957
2026-04-24 00:16:26,192.168.1.7:57984-216.239.34.223:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57984,LCL,Local Network,Internal,0.0,0.0,216.239.34.223,443,TCP,6,7.826364278793335,33,6464,15,18,825.9262883424865,4.216517251748461
2026-04-24 00:16:28,192.168.1.7:57987-216.239.38.223:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57987,LCL,Local Network,Internal,0.0,0.0,216.239.38.223,443,TCP,6,5.173732280731201,23,4156,11,12,803.2885689656587,4.445533466364329
2026-04-24 00:16:30,192.168.1.7:57991-216.239.38.223:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57991,LCL,Local Network,Internal,0.0,0.0,216.239.38.223,443,TCP,6,5.234482526779175,77,50026,46,31,9557.009645952809,14.710145579066209
2026-04-24 00:16:29,192.168.1.7:57990-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57990,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,17.237364530563354,138,80523,52,86,4671.421774322036,8.005864223345393
2026-04-24 00:14:37,192.168.1.7:57857-44.246.57.203:443-6,Anomaly,0.9343,True,7.5,monitor,192.168.1.7,57857,LCL,Local Network,Internal,0.0,0.0,44.246.57.203,443,TCP,6,15.528203964233398,6,396,1,5,25.5019834175362,0.3863936881444879
2026-04-24 00:14:37,100.21.127.115:443-192.168.1.7:57858-6,Anomaly,0.9338,True,7.5,monitor,192.168.1.7,57858,LCL,Local Network,Internal,0.0,0.0,100.21.127.115,443,TCP,6,15.667052984237671,6,396,1,5,25.27597247538565,0.3829692799300856
2026-04-24 00:17:20,192.168.1.7:58039-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58039,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,0.3553168773651123,28,8450,13,15,23781.58916250142,78.8028990000047
2026-04-24 00:15:16,192.168.1.7:57889-52.182.143.209:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57889,LCL,Local Network,Internal,0.0,0.0,52.182.143.209,443,TCP,6,126.75554609298706,25,12961,10,15,102.25193610457008,0.1972300287488814
2026-04-24 00:17:29,192.168.1.7:58065-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58065,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,17.554142713546753,34,9571,16,18,545.227423302987,1.9368647364226892
2026-04-24 00:16:28,142.250.182.1:443-192.168.1.7:57988-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57988,LCL,Local Network,Internal,0.0,0.0,142.250.182.1,443,TCP,6,90.0729467868805,47,20403,19,28,226.51640395728435,0.5217992935348902
2026-04-24 00:18:20,192.168.1.7:58140-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58140,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,0.5520331859588623,116,77794,44,72,140922.68722010715,210.1322944897091
2026-04-24 00:18:29,192.168.1.7:58170-8.8.4.4:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58170,LCL,Local Network,Internal,0.0,0.0,8.8.4.4,443,TCP,6,1.3417465686798096,33,11467,13,20,8546.323327871653,24.594808565428142
2026-04-24 00:18:29,192.168.1.7:58171-216.239.34.157:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58171,LCL,Local Network,Internal,0.0,0.0,216.239.34.157,443,TCP,6,11.398999452590942,209,160567,68,141,14086.060857166181,18.33494254203997
2026-04-24 00:18:29,192.168.1.7:58181-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58181,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,17.856398344039917,155,91078,60,95,5100.580657151384,8.680361908018012
2026-04-24 00:18:30,192.168.1.7:58199-52.74.6.109:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58199,LCL,Local Network,Internal,0.0,0.0,52.74.6.109,443,TCP,6,30.291784524917603,28,4819,14,14,159.0860385275736,0.924343033569633
2026-04-24 00:18:31,13.215.239.219:443-192.168.1.7:58203-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58203,LCL,Local Network,Internal,0.0,0.0,13.215.239.219,443,TCP,6,30.685974836349487,227,225098,42,185,7335.53361757167,7.397516331503475
2026-04-24 00:19:21,192.168.1.7:58264-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58264,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,0.36135101318359375,28,8451,13,15,23387.23205878006,77.48698351033507
2026-04-24 00:18:30,192.168.1.7:58188-52.74.6.109:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58188,LCL,Local Network,Internal,0.0,0.0,52.74.6.109,443,TCP,6,63.51053500175476,280,181892,83,197,2863.9657970913713,4.408717388261078
2026-04-24 00:18:30,192.168.1.7:58184-74.125.24.119:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58184,LCL,Local Network,Internal,0.0,0.0,74.125.24.119,443,TCP,6,77.64680552482605,17,5677,10,7,73.11311729604755,0.21894010816149523
2026-04-24 00:18:31,192.168.1.7:58205-216.239.38.223:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58205,LCL,Local Network,Internal,0.0,0.0,216.239.38.223,443,TCP,6,76.262455701828,17,5809,10,7,76.17116373372643,0.22291440583118427
2026-04-24 00:19:29,192.168.1.7:58273-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58273,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,18.17793083190918,37,9711,17,20,534.2192183366384,2.0354351846828975
2026-04-24 00:20:15,192.168.1.7:58359-23.215.215.48:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58359,LCL,Local Network,Internal,0.0,0.0,23.215.215.48,443,TCP,6,0.07809948921203613,29,7925,11,18,101473.13484322578,371.32125053041614
2026-04-24 00:20:21,192.168.1.7:58388-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,58388,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,0.5392816066741943,128,88031,47,81,163237.53473235684,237.35280123753765
2026-04-24 00:10:30,192.168.1.7:57650-216.239.32.223:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57650,LCL,Local Network,Internal,0.0,0.0,216.239.32.223,443,TCP,6,601.8221225738525,156,53766,67,89,89.33868992727517,0.25921280416350345
